obsid,mjd,mjd_err,mjd_obs,mjd_end,model,stat,AIC,BIC,AICc,red_chi2,DOF,exp,rate,rate_err,nh,nh_lowbound,nh_upbound,flux,flux_lowbound,flux_upbound,po_Gamma,po_Gamma_lowbound,po_Gamma_upbound,po_norm,po_norm_lowbound,po_norm_upbound
149_8202630131,60811.51312712963,0.0011921296281798277,60811.511935,60811.51431925926,tbabs*po,922.727294921875,930.727294921875,942.0084211842951,931.0634293756565,7.689394124348959,120.0,206.0,3.4466018676757812,0.13182123005390167,1.7087810039520264,1.3870419263839722,2.129807710647583,-10.561606407165527,-10.614847183227539,-10.525535583496094,0.9273567199707031,0.722135066986084,1.1866225004196167,0.0016182329272851348,0.0012131441617384553,0.0022270281333476305
150_8202630131,60811.51508314814,0.00074074073927477,60811.5143424074,60811.515823888876,tbabs*po,757.571533203125,765.571533203125,775.7870407695272,766.0159776475695,8.324961903331044,91.0,128.0,3.1953125,0.16419275104999542,1.519942283630371,1.2141172885894775,2.128042221069336,-10.608451843261719,-10.724104881286621,-10.527801513671875,0.5,0.0,0.8650332093238831,0.0007612722110934556,0.00042358029168099165,0.0010811537504196167
151_8202630131,60811.569029907405,0.003136574072414078,60811.56589333333,60811.57216648148,tbabs*po,1684.1580810546875,1692.1580810546875,1704.3317815223645,1692.4247477213542,11.153364775196605,151.0,542.0,3.03505539894104,0.08062324672937393,1.429887294769287,1.226446509361267,1.7097423076629639,-10.617708206176758,-10.644490242004395,-10.589247703552246,0.9703688025474548,0.8305962681770325,1.1439365148544312,0.0015046325279399753,0.0012674776371568441,0.001896759495139122
152_8202630131,60811.57399518519,0.0011111111125501338,60811.57288407407,60811.575106296295,tbabs*po,689.2476196289062,697.2476196289062,710.3600782658283,697.4570437126758,3.5898313522338867,192.0,192.0,3.2291667461395264,0.13975220918655396,1.7333273887634277,1.3873168230056763,2.053401470184326,-10.57721996307373,-10.611309051513672,-10.541536331176758,1.2085546255111694,0.994025707244873,1.3948814868927002,0.0023193086963146925,0.001719751744531095,0.002992074703797698
153_8202630131,60811.57797666665,0.002442129629343981,60811.57553453703,60811.580418796286,tbabs*po,1400.72119140625,1408.72119140625,1420.0023176686702,1409.0573258600316,11.672676595052083,120.0,422.0,3.075829267501831,0.08779679238796234,1.8553956747055054,1.580629825592041,2.127959966659546,-10.580004692077637,-10.614665985107422,-10.555098533630371,0.9832364916801453,0.8243359923362732,1.1468009948730469,0.0016988549614325166,0.001353597966954112,0.0020738444291055202
154_8202630131,60811.63796509259,0.0013078703705105,60811.63665722222,60811.63927296296,tbabs*po,880.1475830078125,888.1475830078125,900.3725662292057,888.4107409025494,5.752598581750409,153.0,226.0,2.6681416034698486,0.11126299202442169,2.041947603225708,1.6424670219421387,2.857468843460083,-10.672581672668457,-10.73766040802002,-10.64063549041748,1.013286828994751,0.7954029440879822,1.3958022594451904,0.0014091760385781527,0.0010436392622068524,0.002477455185726285
155_8202630131,60811.64223013888,0.002771990741166519,60811.63945814814,60811.645002129626,tbabs*po,1586.78271484375,1594.78271484375,1606.9044665293197,1595.0529851140202,10.649548421770135,149.0,479.0,2.8601253032684326,0.08152641355991364,1.7858402729034424,1.5489343404769897,2.044774293899536,-10.632184982299805,-10.656604766845703,-10.608992576599121,1.0399668216705322,0.8903358578681946,1.1915667057037354,0.001619876828044653,0.0013203587150201201,0.001992002595216036
156_8202630131,60811.96376370371,0.0014351851859828457,60811.96232851852,60811.965198888895,tbabs*po,1027.6912841796875,1035.6912841796875,1046.529404984937,1036.0686426702534,9.604591440931658,107.0,248.0,4.229838848114014,0.13245774805545807,1.6372313499450684,1.311830997467041,2.060563564300537,-10.477182388305664,-10.51601505279541,-10.439952850341797,1.0096378326416016,0.8159347176551819,1.2479233741760254,0.002204970456659794,0.001728252274915576,0.0027495156973600388
157_8202630131,60811.96717805555,0.0007060185198497493,60811.96647203703,60811.96788407407,tbabs*po,572.6900634765625,580.6900634765625,591.4919849397322,581.0710158575149,5.402736447892099,106.0,122.0,3.5573770999908447,0.17439040541648865,1.091288685798645,0.819883406162262,1.5686756372451782,-10.530412673950195,-10.626569747924805,-10.470796585083008,0.5784391164779663,0.0,0.9258905053138733,0.0010040253400802612,0.0008104087901301682,0.0014641539892181754
158_8202630132,60812.152513703695,0.0008796296278887894,60812.15163407407,60812.15339333333,tbabs*po,1954.16943359375,1962.16943359375,1973.6395713955724,1962.48943359375,15.509281218998016,126.0,152.0,10.177631378173828,0.2611560821533203,1.240670084953308,1.0234172344207764,1.4949455261230469,-10.190550804138184,-10.237603187561035,-10.149218559265137,0.5,0.0,0.6159055233001709,0.0019324615132063627,0.0017345381202176213,0.002257781568914652
159_8202630132,60812.74176138889,0.001157407408754807,60812.74060398148,60812.7429187963,tbabs*po,1574.5145263671875,1582.5145263671875,1593.8277813163968,1582.8478597005208,13.01251674683626,121.0,200.0,5.264999866485596,0.16407811641693115,1.7739232778549194,1.2584681510925293,2.304640054702759,-10.549002647399902,-10.602459907531738,-10.43234634399414,1.2119072675704956,0.7941752076148987,1.6245843172073364,0.0025343222077935934,0.0018227563705295324,0.003932472318410873
160_8202630132,60812.93552875,0.0016608796286163852,60812.93386787037,60812.93718962963,tbabs*po,1144.4739990234375,1152.4739990234375,1164.7996164833753,1152.7304092798477,7.289643305881768,157.0,287.0,3.3588850498199463,0.10981274396181107,1.3589293956756592,1.1199908256530762,1.7550323009490967,-10.553812980651855,-10.605363845825195,-10.504015922546387,0.5976561307907104,0.0,0.8362679481506348,0.0009836989920586348,0.0008250193204730749,0.0013209370663389564
161_8202630133,60812.98685398148,0.0006944444430700969,60812.98615953704,60812.987548425925,tbabs*po,409.3761901855469,417.3761901855469,427.91510613846543,417.784353450853,4.135113032177241,99.0,120.0,3.7249999046325684,0.17849557101726532,1.497054100036621,1.1499135494232178,1.9083740711212158,-10.514890670776367,-10.562674522399902,-10.474059104919434,1.011078953742981,0.7706190943717957,1.2937909364700317,0.002025906927883625,0.0014852388994768262,0.0029028994031250477
162_8202630133,60812.9903262037,0.0018518518518249039,60812.98847435185,60812.99217805555,tbabs*po,1181.607666015625,1189.607666015625,1200.9844143614594,1189.935534868084,9.606566390370935,123.0,320.0,4.018750190734863,0.11354108899831772,1.4514461755752563,1.2546221017837524,1.8568235635757446,-10.468688011169434,-10.551348686218262,-10.42588996887207,0.7937167882919312,0.6597263813018799,1.1433161497116089,0.001684679533354938,0.0014034435153007507,0.002161576645448804
163_8202630133,60812.99977064815,0.0014814814821875188,60812.99828916667,60813.00125212964,tbabs*po,1077.886474609375,1085.886474609375,1097.1676008717952,1086.2226090631566,8.982387288411458,120.0,256.0,3.3671875,0.11863607913255692,1.190787434577942,0.9904004335403442,1.5705424547195435,-10.556504249572754,-10.627800941467285,-10.525236129760742,0.6196820139884949,0.0,0.88608318567276,0.0010068340925499797,0.0008431357564404607,0.0013784567127004266
164_8202630133,60813.051784537034,0.0011805555550381541,60813.05060398148,60813.05296509259,tbabs*po,977.5067749023438,985.5067749023438,997.3581534233833,985.7966299748075,7.032422841024056,139.0,204.0,4.029411792755127,0.14269772171974182,1.5139555931091309,1.272714614868164,1.8407113552093506,-10.542128562927246,-10.575730323791504,-10.507262229919434,1.0805774927139282,0.8937546014785767,1.3029940128326416,0.0021075913682579994,0.0016679352847859263,0.002793985651805997
165_8202630133,60813.05420351852,0.0012152777781011537,60813.05298824074,60813.0554187963,tbabs*po,1170.53466796875,1178.53466796875,1189.4442192435993,1178.9050383391204,10.738850164850918,109.0,210.0,4.0333333015441895,0.14171577990055084,1.486806035041809,1.0867904424667358,2.093255043029785,-10.570984840393066,-10.675126075744629,-10.487907409667969,0.9645271897315979,0.6576694846153259,1.4687590599060059,0.001702014124020934,0.0012297218199819326,0.0027026210445910692
166_8202630133,60813.06020467592,0.0009548611124046147,60813.05924981481,60813.061159537036,tbabs*po,925.5128784179688,933.5128784179688,944.3509992232181,933.8902369085348,8.64965306932681,107.0,165.0,4.218181610107422,0.1623142808675766,1.3504160642623901,1.1207239627838135,1.8850699663162231,-10.499850273132324,-10.547271728515625,-10.466453552246094,0.8482393622398376,0.6990293860435486,1.2550801038742065,0.0016425648937001824,0.001354865380562842,0.0026158331893384457
167_8202630133,60813.06243847222,0.001093750001018634,60813.06134472222,60813.06353222222,tbabs*po,917.56884765625,925.56884765625,937.8944651161878,925.8252579126603,5.84438756468949,157.0,189.0,3.8465609550476074,0.14445392787456512,1.0800994634628296,0.7951232194900513,1.4784058332443237,-10.67755126953125,-10.743494033813477,-10.607054710388184,1.0195754766464233,0.7405670881271362,1.3633190393447876,0.001413598540239036,0.0011098639806732535,0.002022866392508149
168_8202630133,60813.065303055555,0.00120370370495948,60813.06409935185,60813.066506759256,tbabs*po,1375.8681640625,1383.8681640625,1395.8025905493334,1384.1518520057625,9.689212422975352,142.0,208.0,4.0625,0.14164933562278748,2.003988742828369,1.4877269268035889,2.6475698947906494,-10.657491683959961,-10.714225769042969,-10.562514305114746,1.554306149482727,1.0860254764556885,2.0841615200042725,0.003018168266862631,0.0020006082486361265,0.005062759388238192
169_8202630134,60814.7996549074,0.0010995370357704815,60814.79855537037,60814.80075444444,tbabs*po,617.3328247070312,625.3328247070312,635.2873701859598,625.8090151832217,7.262739114200367,85.0,190.0,2.778947353363037,0.12502315640449524,1.7041668891906738,1.3613290786743164,2.086017608642578,-10.665316581726074,-10.702917098999023,-10.628937721252441,1.1658520698547363,0.9394672513008118,1.4119447469711304,0.0017958057578653097,0.0013274340890347958,0.002704513492062688
170_8202630134,60814.80451023148,0.0032233796300715767,60814.80128685185,60814.80773361111,tbabs*po,2003.44677734375,2011.44677734375,2023.821778146977,2011.699941900712,12.600294197130504,159.0,557.0,2.495511770248413,0.07191405445337296,2.2426931858062744,2.0024962425231934,2.670928478240967,-10.716228485107422,-10.741458892822266,-10.701037406921387,1.3441846370697021,1.2237306833267212,1.5589717626571655,0.0020013912580907345,0.0016720856074243784,0.002754280576482415
171_8202630134,60814.99359009259,0.0008101851854007691,60814.99277990741,60814.99440027778,tbabs*po,470.3462219238281,478.3462219238281,488.8461131769652,478.75859305784877,4.799451244120696,98.0,140.0,2.549999952316284,0.14009127020835876,1.6756356954574585,1.3310810327529907,2.334108352661133,-10.704812049865723,-10.75590705871582,-10.663442611694336,1.1310778856277466,0.9034039378166199,1.503526210784912,0.0015291827730834484,0.0011606499319896102,0.002503754571080208
172_8202630135,60815.05374055555,0.002395833333139308,60815.05134472222,60815.056136388885,tbabs*po,1188.1795654296875,1196.1795654296875,1206.7184813826061,1196.5877286949935,12.001813792219066,99.0,414.0,2.4275362491607666,0.07992091774940491,2.7314083576202393,2.2938952445983887,3.026167392730713,-10.654986381530762,-10.68915843963623,-10.632339477539062,1.4565141201019287,1.2369530200958252,1.63032066822052,0.00242699240334332,0.001954613719135523,0.0033843282144516706
173_8202630135,60815.057860925925,0.001701388890069211,60815.05615953704,60815.05956231482,tbabs*po,744.8322143554688,752.8322143554688,764.482833898413,753.1375578669191,5.642668290571733,132.0,294.0,2.051020383834839,0.0849955603480339,2.069267749786377,1.6337822675704956,2.421642303466797,-10.832456588745117,-10.871410369873047,-10.796404838562012,1.4628069400787354,1.1511950492858887,1.6901679039001465,0.00156315672211349,0.0011841541854664683,0.002416976261883974
174_8202630135,60815.12231694444,0.000983796297077788,60815.12133314815,60815.12330074074,tbabs*po,550.635009765625,558.635009765625,569.0556905095774,559.056062397204,5.735781351725261,96.0,170.0,2.8470587730407715,0.1340259313583374,1.96770179271698,1.5236212015151978,2.2631962299346924,-10.661794662475586,-10.706023216247559,-10.628789901733398,1.5108569860458374,1.1933047771453857,1.6892372369766235,0.0028247348964214325,0.0018381193513050675,0.0036048407200723886
175_8202630135,60815.13259472222,0.000983796297077788,60815.13161092593,60815.13357851852,tbabs*po,751.187255859375,759.187255859375,771.6352070128012,759.4357030643439,4.636958369502315,162.0,170.0,2.4882352352142334,0.12169114500284195,2.926037073135376,2.1122491359710693,3.6984775066375732,-10.743361473083496,-10.805764198303223,-10.666472434997559,1.6416617631912231,1.198561191558838,2.035128355026245,0.0026873585302382708,0.0014550836058333516,0.004532338585704565
176_8202630135,60815.58224171296,0.0011284722204436548,60815.58111324074,60815.58337018518,tbabs*po,919.0096435546875,927.0096435546875,938.0240043191129,927.3700039150478,8.205443246023995,112.0,195.0,3.6666667461395264,0.13892073929309845,1.5213583707809448,1.1871620416641235,1.8719373941421509,-10.605972290039062,-10.675681114196777,-10.560321807861328,1.134756088256836,0.8550152778625488,1.4523158073425293,0.0019543790258467197,0.0013891898561269045,0.0026583040598779917
177_8202630135,60815.64450444445,0.004143518519413192,60815.64036092593,60815.64864796297,tbabs*po,3036.799072265625,3044.799072265625,3056.508087006254,3045.0998241453244,22.66267964377332,134.0,716.0,3.3505587577819824,0.07234659045934677,1.6153863668441772,1.3542683124542236,1.8618799448013306,-10.585468292236328,-10.630209922790527,-10.548036575317383,0.9097411632537842,0.7402669191360474,1.0796493291854858,0.0014781467616558075,0.001196036348119378,0.001814600545912981
178_8202630135,60815.70551717591,0.0008391203700739425,60815.70467805555,60815.70635629629,tbabs*po,515.1178588867188,523.1178588867188,535.5658100401449,523.3663060916876,3.1797398696711032,162.0,145.0,2.006896495819092,0.12164179235696793,2.1042320728302,1.5379356145858765,3.4243133068084717,-10.797088623046875,-10.871111869812012,-10.663352966308594,0.9345153570175171,0.6285080909729004,1.5698307752609253,0.0009315211209468544,0.0006156863528303802,0.002381868427619338
179_8202630135,60815.710754444444,0.004120370369491866,60815.70663407407,60815.71487481481,tbabs*po,2843.17626953125,2851.17626953125,2862.45739579367,2851.5124039850316,23.693135579427082,120.0,712.0,2.5786516666412354,0.06424447149038315,1.5460009574890137,1.3884446620941162,2.047931432723999,-10.667563438415527,-10.698040008544922,-10.645092010498047,0.5213258862495422,0.0,0.7546021938323975,0.0006623691297136247,0.0006162200006656349,0.0009141449118033051
180_8202630135,60815.77643731481,0.0025810185179580003,60815.77385629629,60815.77901833333,tbabs*po,1948.3182373046875,1956.3182373046875,1967.6314922538968,1956.6515706380208,16.101803614088325,121.0,446.0,3.199551582336426,0.08868847042322159,1.4166173934936523,1.222345232963562,1.7013847827911377,-10.662271499633789,-10.691140174865723,-10.63375186920166,0.9499163627624512,0.8775821924209595,1.132805347442627,0.001330847735516727,0.0011041858233511448,0.0016784756444394588
181_8202630135,60815.8398574537,0.0016608796286163852,60815.83819657407,60815.84151833333,tbabs*po,1504.131591796875,1512.131591796875,1524.506592600102,1512.384756353837,9.45994711821934,159.0,287.0,3.1777002811431885,0.1092931404709816,1.2857533693313599,1.013275384902954,1.7163267135620117,-10.678922653198242,-10.750937461853027,-10.643310546875,0.8381671905517578,0.6518726944923401,1.1515533924102783,0.001077841268852353,0.000842263747472316,0.001493554562330246
182_8202630137,60817.38425560185,0.0012210648164909799,60817.38303453704,60817.38547666667,tbabs*po,1158.2244873046875,1166.2244873046875,1176.179032783616,1166.7006777808779,13.626170438878676,85.0,211.0,2.2132701873779297,0.10624608397483826,3.7359533309936523,2.5983922481536865,5.601282596588135,-10.753246307373047,-10.817416191101074,-10.610804557800293,1.4247621297836304,0.9950428605079651,2.0494120121002197,0.002030601492151618,0.0010554707841947675,0.005214272066950798
183_8202630138,60818.23032620372,0.0013888888897781726,60818.22893731482,60818.2317150926,tbabs*po,1156.5965576171875,1164.5965576171875,1176.0973469099922,1164.9140179346477,9.107059508796752,127.0,240.0,2.7291667461395264,0.1078031063079834,3.113370656967163,2.5331623554229736,4.202968597412109,-10.669978141784668,-10.710977554321289,-10.60294246673584,1.2807718515396118,1.0115402936935425,1.7556729316711426,0.002066259039565921,0.0014196218689903617,0.004137170501053333
184_8202630138,60818.48643152778,0.0008969907394202892,60818.48553453704,60818.48732851852,tbabs*po,644.4398803710938,652.4398803710938,663.2052719000103,652.8244957557091,6.137522670200893,105.0,155.0,2.40645170211792,0.1259308010339737,1.5970067977905273,1.2898865938186646,2.4650557041168213,-10.73339557647705,-10.796876907348633,-10.678507804870605,0.5,0.0,0.8748828768730164,0.0005508841131813824,0.0004908509436063468,0.0010091658914461732
185_8202630139,60819.31143731481,0.000914351850951789,60819.31052296296,60819.31235166666,tbabs*po,422.54595947265625,430.54595947265625,442.7453835016544,430.8108601349079,2.7799076281095805,152.0,158.0,2.569620370864868,0.12968216836452484,1.4435638189315796,1.077094554901123,1.7522560358047485,-10.72840690612793,-10.755661010742188,-10.694930076599121,1.2139970064163208,0.9476046562194824,1.4404419660568237,0.0014777564210817218,0.0011541334679350257,0.0021702297963202
186_8202630139,60819.376095879634,0.0010590277779556345,60819.37503685185,60819.37715490741,tbabs*po,507.2707824707031,515.2707824707031,527.4702064997012,515.5356831329548,3.3373077794125208,152.0,183.0,2.0819671154022217,0.11073374003171921,2.605041265487671,2.1340317726135254,3.152177095413208,-10.68040943145752,-10.76025390625,-10.58165454864502,2.094252586364746,1.7736726999282837,2.4381296634674072,0.004603214096277952,0.0029869654681533575,0.007083994336426258
187_8202630139,60819.69860166666,0.0009490740740147885,60819.69765259259,60819.69955074074,tbabs*po,389.5964660644531,397.5964660644531,408.3983875276228,397.97741844540553,3.6754383590986146,106.0,164.0,1.664634108543396,0.10268989205360413,3.368614673614502,2.30515456199646,4.190743446350098,-10.796826362609863,-10.86734390258789,-10.733377456665039,1.4147765636444092,0.9594573974609375,1.7616215944290161,0.0014728154055774212,0.0009221493382938206,0.0029789006803184748
188_8202630139,60819.828757916664,0.0019502314826240763,60819.82680768518,60819.83070814815,tbabs*po,744.5922241210938,752.5922241210938,766.2743641181829,752.7732195962069,3.354019027572494,222.0,337.0,1.3827893733978271,0.06591445952653885,2.047466278076172,1.4934533834457397,2.731426477432251,-10.99570083618164,-11.040091514587402,-10.952133178710938,0.9775682091712952,0.7174817323684692,1.2597417831420898,0.0006393075454980135,0.0004390439426060766,0.0009691749582998455
189_8202630140,60820.28025675926,0.00204861110978527,60820.27820814815,60820.28230537037,tbabs*po,887.22021484375,895.22021484375,906.3701818148782,895.5680409307065,7.648450127963362,116.0,354.0,2.5960452556610107,0.08778959512710571,1.1391315460205078,0.951801598072052,1.3859212398529053,-10.693609237670898,-10.730286598205566,-10.668569564819336,0.821101188659668,0.6922188997268677,0.9886009097099304,0.001008004997856915,0.0008467810694128275,0.0012537960428744555
190_8202630140,60820.538300740736,0.0020370370366435964,60820.5362637037,60820.54033777778,tbabs*po,1179.92578125,1187.92578125,1198.6170965878475,1188.3179381127452,11.455590109223301,103.0,352.0,1.7130681276321411,0.07610110193490982,3.137232780456543,2.3959810733795166,3.868845224380493,-10.853872299194336,-10.902785301208496,-10.79421329498291,1.4748533964157104,1.1488858461380005,1.7689709663391113,0.001736590638756752,0.001041935058310628,0.00268700928427279
191_8202630140,60820.92533199074,0.0020428240750334226,60820.92328916666,60820.92737481481,tbabs*po,723.1404418945312,731.1404418945312,744.8753299087482,731.3190133231027,3.21395751953125,225.0,353.0,1.9745042324066162,0.07799660414457321,2.0231873989105225,1.687688946723938,2.398798942565918,-10.832892417907715,-10.875873565673828,-10.799720764160156,1.5802180767059326,1.3746312856674194,1.8093345165252686,0.002014240249991417,0.0015374147333204746,0.0026716142892837524
192_8202630141,60821.441252129625,0.0022337962946039625,60821.43901833333,60821.44348592592,tbabs*po,970.90478515625,978.90478515625,991.2304026161878,979.1611954126603,6.184106911823249,157.0,386.0,1.7616580724716187,0.06990890949964523,2.8263039588928223,2.3618624210357666,3.4241747856140137,-10.810206413269043,-10.841255187988281,-10.775189399719238,1.2034209966659546,0.9683000445365906,1.4507081508636475,0.0013529554707929492,0.0009499405277892947,0.0020029873121529818
193_8202630141,60821.570320416664,0.0021238425943010952,60821.56819657407,60821.57244425926,tbabs*po,865.9786376953125,873.9786376953125,887.833964915415,874.1517978684727,3.73266654179014,232.0,367.0,1.6811989545822144,0.0711781233549118,3.9389543533325195,3.344632863998413,4.81886625289917,-10.734339714050293,-10.799432754516602,-10.609532356262207,1.9675791263580322,1.8340539932250977,2.348867893218994,0.003742819419130683,0.0025319992564618587,0.006689092144370079
194_8202630142,60822.02212018518,0.002025462963501923,60822.02009472222,60822.024145648145,tbabs*po,995.8772583007812,1003.8772583007812,1017.0904779330176,1004.0813399334343,5.055214509141021,197.0,350.0,2.1600000858306885,0.08200038969516754,2.4263296127319336,2.06897234916687,2.8611161708831787,-10.765292167663574,-10.798983573913574,-10.725557327270508,1.5333771705627441,1.3234519958496094,1.771476149559021,0.00226769782602787,0.0017011120216920972,0.0031428507063537836
195_8202630142,60822.280031064816,0.0021006944443797693,60822.27793037037,60822.28213175926,tbabs*po,1011.4007568359375,1019.4007568359375,1031.2800100342415,1019.6885266201101,7.224291120256696,140.0,363.0,2.65840220451355,0.08785093575716019,1.7630822658538818,1.5093274116516113,2.078306198120117,-10.693497657775879,-10.72927188873291,-10.66817855834961,1.2833601236343384,1.108833909034729,1.4947043657302856,0.0019579099025577307,0.0015691397711634636,0.002518851077184081
196_8202630143,60823.56990953704,0.0026041666678793263,60823.56730537037,60823.57251370371,tbabs*po,1813.478271484375,1821.478271484375,1832.6282384555032,1821.8260975713315,15.633433374865302,116.0,450.0,2.259999990463257,0.0744643583893776,2.725475788116455,2.0892343521118164,3.1558218002319336,-10.733986854553223,-10.766263008117676,-10.696297645568848,0.9808346033096313,0.6679830551147461,1.1646872758865356,0.0011829707073047757,0.0007436156738549471,0.001543191960081458
197_8202630145,60825.385823888886,0.0020833333328482695,60825.38374055555,60825.38790722222,tbabs*po,3334.7802734375,3342.7802734375,3355.204055333102,3343.0302734375,20.71292095302795,161.0,360.0,3.5222222805023193,0.1013696938753128,3.4842963218688965,2.368112802505493,5.060349941253662,-10.704941749572754,-10.774704933166504,-10.545637130737305,1.6937460899353027,1.1329386234283447,2.4565579891204834,0.0031592468731105328,0.0015870042843744159,0.007912651635706425
198_8202630145,60825.90137944445,0.0006944444430700969,60825.900685,60825.90207388889,tbabs*po,665.7274780273438,673.7274780273438,681.3755700490564,674.6163669162327,14.472336478855299,46.0,120.0,1.4833333492279053,0.11444567143917084,6.987479209899902,3.9825356006622314,13.268077850341797,-10.62913703918457,-10.80276870727539,-10.239583015441895,1.7608821392059326,0.8060800433158875,3.0,0.0038976487703621387,0.0009412546060048044,0.014044733718037605
